Style_id,Yarn_ID,BOM_Percent,unit
DC1267BV/0,14238,0.22,lbs
DC1267BV/C,,0,lbs
DC1267BV/C,14238,0.22,lbs
DC1267BV/C,14239,0.77,lbs
DC3373/F499L,,0,lbs
DC3373/F499L,14338,0.25,lbs
DC3373/F499L,14676,0.24,lbs
DC3373/P499L,,0,lbs
DC3373/P499L,12174,0.25,lbs
DC3373/P499L,14649,0.24,lbs
DC3373/T499F,,0,lbs
DC3373/T499F,14338,0.25,lbs
DC3373/T499F,14339,0.24,lbs
DC3373/T499P,,0,lbs
DC3373/T499P,12173,0.24,lbs
DC3373/T499P,12174,0.25,lbs
DC3375/0,,0,lbs
DC3375/0,14629,0.25,lbs
DC3375/0,14630,0.24,lbs
DC3617/T499P,,0,lbs
DC3617/T499P,12173,0.49,lbs
DC3617/T499P,12173,0.5,lbs
DC3669/T499F,,0,lbs
DC3669/T499F,14338,0.5,lbs
DC3669/T499F,14339,0.5,lbs
DC3687/T499P,,0,lbs
DC3687/T499P,12173,0.24,lbs
DC3687/T499P,12174,0.25,lbs
DC3703/0,,0,lbs
DC3703/0,12974,0.35,lbs
DC3703/0,12975,0.64,lbs
DC3703/CS,,0,lbs
DC3703/CS,11490,0.35,lbs
DC3703/CS,14684,0.64,lbs
DC3714/1,,0,lbs
DC3714/1,13155,0.35,lbs
DC3714/1,13156,0.64,lbs
DC3714/1CS,,0,lbs
DC3714/1CS,14759,0.35,lbs
DC3714/1CS,14760,0.64,lbs
DC3775/M7,,0,lbs
DC3775/M7,11173,0.1,lbs
DC3775/M7,11173,0.84,lbs
DC3775/M7,14681,0.05,lbs
DC3775M/0,,0,lbs
DC3775M/0,11173,0.1,lbs
DC3775M/0,11173,0.84,lbs
DC3775M/0,12239,0.04,lbs
DC3777/75,,0,lbs
DC3777/75,11490,0.33,lbs
DC3777/75,13430,0.33,lbs
DC3837/0,,0,lbs
DC3837/0,11512,0.34,lbs
DC3837/0,13072,0.06,lbs
DC3837/0,13715,0.34,lbs
DC3837/0,2363,0.24,lbs
DC3863/0,,0,lbs
DC3863/0,12872,0.87,lbs
DC3863/0,13575,0.12,lbs
DC3863/1,,0,lbs
DC3863/1,10680,0.1,lbs
DC3863/1,12872,0.9,lbs
DC3863/2,,0,lbs
DC3863/2,10680,0.1,lbs
DC3863/2,14554,0.9,lbs
DC3894/0,,0,lbs
DC3894/0,14773,1,lbs
DC3894/1,,0,lbs
DC3894/1,14127,1,lbs
DC3897G/0,,0,lbs
DC3897G/0,12974,1,lbs
DC3901/0,,0,lbs
DC3901/0,13473,0.25,lbs
DC3901/0,13928,0.32,lbs
DC3901/0,5690,0.09,lbs
DC3904/0,,0,lbs
DC3904/0,10680,0.05,lbs
DC3904/0,12174,0.46,lbs
DC3904/0,12174,0.48,lbs
DC3911/0,,0,lbs
DC3911/0,14238,0.27,lbs
DC3911/0,14238,0.73,lbs
DC3911/CS,,0,lbs
DC3911/CS,14743,0.26,lbs
DC3911/CS,14743,0.73,lbs
DC3918/0,,0,lbs
DC3918/0,11173,0.92,lbs
DC3918/0,9042,0.07,lbs
DC3922/01,,0,lbs
DC3922/01,14277,1,lbs
DC3923/0,,0,lbs
DC3923/0,14304,0.48,lbs
DC3923/0,14304,0.51,lbs
DC3924/01,,0,lbs
DC3924/01,14276,0.36,lbs
DC3924/01,14277,0.31,lbs
DC3924/01,14277,0.32,lbs
DC3929/0,,0,lbs
DC3929/0,14290,0.46,lbs
DC3929/0,14290,0.53,lbs
DC3930/0,,0,lbs
DC3930/0,14291,0.46,lbs
DC3930/0,14291,0.53,lbs
DC3936/1,,0,lbs
DC3936/1,12002,0.72,lbs
DC3936/1,2363,0.27,lbs
DC3939/1,,0,lbs
DC3939/1,12002,0.73,lbs
DC3939/1,2363,0.26,lbs
DC3943/1,,0,lbs
DC3943/1,12974,0.2,lbs
DC3943/1,12975,0.79,lbs
DC3944/0,,0,lbs
DC3944/0,14286,0.01,lbs
DC3944/0,14293,0.92,lbs
DC3944/0,5586,0.05,lbs
DC3945/01,,0,lbs
DC3945/01,10680,0.09,lbs
DC3945/01,11430,0.9,lbs
DC3945/70,,0,lbs
DC3945/70,11430,0.89,lbs
DC3945/70,2363,0.1,lbs
DC3949/0,,0,lbs
DC3949/0,13473,0.24,lbs
DC3949/0,13928,0.31,lbs
DC3949/0,13928,0.33,lbs
DC3949/0,5690,0.1,lbs
DC3950/0,,0,lbs
DC3950/0,10680,0.14,lbs
DC3950/0,11173,0.25,lbs
DC3950/0,12974,0.6,lbs
DC3954/0,,0,lbs
DC3954/0,14290,0.43,lbs
DC3954/0,14290,0.53,lbs
DC3954/0,5586,0.03,lbs
DC3955/0,,0,lbs
DC3955/0,12030,0.6,lbs
DC3955/0,14301,0.29,lbs
DC3955/0,2363,0.09,lbs
DC3956/0,,0,lbs
DC3956/0,14304,1,lbs
DC3957/0,,0,lbs
DC3957/0,14286,0.01,lbs
DC3957/0,14304,0.09,lbs
DC3957/0,14304,0.73,lbs
DC3957/0,2363,0.01,lbs
DC3957/0,2363,0.13,lbs
DC3958/0,,0,lbs
DC3958/0,14307,1,lbs
DC3959/0,,0,lbs
DC3959/0,11173,0.22,lbs
DC3959/0,14304,0.77,lbs
DC3964/0,,0,lbs
DC3964/0,14304,0.85,lbs
DC3964/0,2363,0.14,lbs
DC3965/0,,0,lbs
DC3965/0,12974,0.5,lbs
DC3965/0,12975,0.49,lbs
DC3966/0,,0,lbs
DC3966/0,13430,0.86,lbs
DC3966/0,5690,0.13,lbs
DC3969/0,,0,lbs
DC3969/0,10680,0.14,lbs
DC3969/0,14353,0.62,lbs
DC3969/0,14354,0.23,lbs
DC3971/0,,0,lbs
DC3971/0,12002,0.75,lbs
DC3971/0,2363,0.24,lbs
DC3972/0,,0,lbs
DC3972/0,12002,0.77,lbs
DC3972/0,2363,0.23,lbs
DC3973/0,,0,lbs
DC3973/0,13430,0.45,lbs
DC3973/0,14356,0.27,lbs
DC3976/0,,0,lbs
DC3976/0,14431,0.48,lbs
DC3976/0,14431,0.51,lbs
DC3978/0,,0,lbs
DC3978/0,14389,0.17,lbs
DC3978/0,14389,0.31,lbs
DC3978/0,14389,0.5,lbs
DC3979/0,,0,lbs
DC3979/0,13430,0.15,lbs
DC3979/0,13430,0.18,lbs
DC3979/0,14357,0.3,lbs
DC3979/0,14357,0.35,lbs
DC3980/1,,0,lbs
DC3980/1,14301,0.32,lbs
DC3980/1,14301,0.38,lbs
DC3980/1,14404,0.02,lbs
DC3980/1,14406,0.05,lbs
DC3980/1,2363,0.01,lbs
DC3980/1,2363,0.09,lbs
DC3980/1,2363,0.1,lbs
DC3980/2,,0,lbs
DC3980/2,13560,0.01,lbs
DC3980/2,13560,0.09,lbs
DC3980/2,13560,0.1,lbs
DC3980/2,14301,0.32,lbs
DC3980/2,14301,0.38,lbs
DC3980/2,14404,0.02,lbs
DC3980/2,14406,0.05,lbs
DC3981/0,,0,lbs
DC3981/0,14431,0.48,lbs
DC3981/0,14431,0.51,lbs
DC3982/0,,0,lbs
DC3982/0,14431,0.05,lbs
DC3982/0,14431,0.3,lbs
DC3982/0,14432,0.64,lbs
DC3983/1,,0,lbs
DC3983/1,12174,0.47,lbs
DC3983/1,12174,0.49,lbs
DC3983/1,13545,0.03,lbs
DC3983/2,,0,lbs
DC3983/2,12174,0.49,lbs
DC3983/2,13545,0.03,lbs
DC3983/2,14755,0.47,lbs
DC3983/BK,,0,lbs
DC3983/BK,13545,0.03,lbs
DC3983/BK,14629,0.47,lbs
DC3983/BK,14629,0.49,lbs
DC3983/F,,0,lbs
DC3983/F,13545,0.03,lbs
DC3983/F,14338,0.47,lbs
DC3983/F,14338,0.48,lbs
DC3983/FBK,,0,lbs
DC3983/FBK,13545,0.03,lbs
DC3983/FBK,14742,0.47,lbs
DC3983/FBK,14742,0.49,lbs
DC3983/FBKM,,0,lbs
DC3983/FBKM,13545,0.03,lbs
DC3983/FBKM,14742,0.47,lbs
DC3983/FBKM,14742,0.49,lbs
DC3983/SP,,0,lbs
DC3983/SP,13545,0.03,lbs
DC3983/SP,14755,0.47,lbs
DC3983/SP,14755,0.48,lbs
DC3983/T499,,0,lbs
DC3983/T499,13545,0.03,lbs
DC3983/T499,14755,0.47,lbs
DC3983/T499,14755,0.48,lbs
DC3984/0,,0,lbs
DC3984/0,14307,0.97,lbs
DC3984/0,5690,0.02,lbs
DC3985/0,,0,lbs
DC3985/0,14469,0.48,lbs
DC3985/0,14469,0.49,lbs
DC3985/0,5586,0.02,lbs
DC3987/0,,0,lbs
DC3987/0,14238,0.27,lbs
DC3987/0,14238,0.73,lbs
DC3988/0,,0,lbs
DC3988/0,14479,1,lbs
DC3989/0,,0,lbs
DC3989/0,14479,1,lbs
DC3990/0,,0,lbs
DC3990/0,14307,1,lbs
DC3991/0,,0,lbs
DC3991/0,14470,0.46,lbs
DC3991/0,14470,0.49,lbs
DC3991/0,5586,0.04,lbs
DC3992/0,,0,lbs
DC3992/0,13430,0.16,lbs
DC3992/0,13430,0.18,lbs
DC3992/0,14471,0.3,lbs
DC3992/0,14471,0.35,lbs
DC3994/0,,0,lbs
DC3994/0,10680,0.03,lbs
DC3994/0,14469,0.47,lbs
DC3994/0,14469,0.48,lbs
DC3995/0,,0,lbs
DC3995/0,10680,0.03,lbs
DC3995/0,14127,0.47,lbs
DC3995/0,14127,0.48,lbs
DC3997/0,,0,lbs
DC3997/0,14307,0.47,lbs
DC3997/0,14307,0.48,lbs
DC3997/0,5586,0.03,lbs
DC3998/0,,0,lbs
DC3998/0,11490,0.35,lbs
DC3998/0,13072,0.06,lbs
DC3998/0,13430,0.35,lbs
DC3998/0,2363,0.22,lbs
DC4005/F,,0,lbs
DC4005/F,13545,0.03,lbs
DC4005/F,14338,0.48,lbs
DC4006/0,,0,lbs
DC4006/0,14598,0.49,lbs
DC4006/0,14599,0.5,lbs
DC4007/0,,0,lbs
DC4007/0,13575,0.08,lbs
DC4007/0,14612,0.91,lbs
DC4008/0,,0,lbs
DC4008/0,11490,0.16,lbs
DC4008/0,11490,0.29,lbs
DC4008/0,14578,0.53,lbs
DC4011/0,,0,lbs
DC4011/0,13545,0.06,lbs
DC4011/0,14631,0.93,lbs
DC4012/0,,0,lbs
DC4012/0,13575,0.09,lbs
DC4012/0,14631,0.9,lbs
DC4013/0,,0,lbs
DC4013/0,11490,0.16,lbs
DC4013/0,11490,0.3,lbs
DC4013/0,14578,0.53,lbs
DC4015/0,,0,lbs
DC4015/0,13575,0.03,lbs
DC4015/0,14286,0.02,lbs
DC4015/0,14615,0.13,lbs
DC4015/0,14615,0.15,lbs
DC4015/0,14615,0.3,lbs
DC4015/0,14615,0.34,lbs
DC4016/0,,0,lbs
DC4016/0,13575,0.09,lbs
DC4016/0,14615,0.9,lbs
DC4018/0,,0,lbs
DC4018/0,14307,1,lbs
DC4019/0,,0,lbs
DC4019/0,11490,0.33,lbs
DC4020/0,,0,lbs
DC4020/0,14479,1,lbs
DC4021/0,,0,lbs
DC4021/0,11490,0.76,lbs
DC4021/0,13560,0.23,lbs
DC4026/0,,0,lbs
DC4026/0,13560,0.12,lbs
DC4026/0,14470,0.87,lbs
DC4027/1,,0,lbs
DC4027/1,14684,0.29,lbs
DC4027/1,14684,0.7,lbs
DC4028/0,,0,lbs
DC4028/0,13560,0.04,lbs
DC4028/0,14684,0.95,lbs
DC4031/F,,0,lbs
DC4031/F,13545,0.03,lbs
DC4031/F,14338,0.96,lbs
DC4032/0,,0,lbs
DC4032/0,13561,0.03,lbs
DC4032/0,14631,0.97,lbs
DC4033/0,,0,lbs
DC4033/0,10881,0.35,lbs
DC4033/0,10881,0.64,lbs
DC4034/0,,0,lbs
DC4034/0,10881,0.52,lbs
DC4034/0,12824,0.47,lbs
DC4035/0,,0,lbs
DC4035/0,14286,0.02,lbs
DC4035/0,14631,0.19,lbs
DC4035/0,14631,0.77,lbs
DC4036/0,,0,lbs
DC4036/0,13575,0.08,lbs
DC4036/0,14615,0.91,lbs
DC4042/0,,0,lbs
DC4042/0,13561,0.09,lbs
DC4042/0,14753,0.44,lbs
DC4042/0,14753,0.45,lbs
DC4043/0,,0,lbs
DC4043/0,13072,0.06,lbs
DC4043/0,13430,0.35,lbs
DC4043/0,13560,0.22,lbs
DC4043/1,,0,lbs
DC4043/1,13560,0.22,lbs
DC4043/1,14809,0.35,lbs
DC4043/1,18530,0.06,lbs
DC4045/0,,0,lbs
DC4045/0,13561,0.02,lbs
DC4045/0,14755,0.48,lbs
DC4046/0,,0,lbs
DC4046/0,13545,0.03,lbs
DC4046/0,14767,0.47,lbs
DC4046/0,14767,0.48,lbs
DC4046/C,,0,lbs
DC4046/C,13545,0.03,lbs
DC4046/C,14235,0.47,lbs
DC4046/C,14235,0.48,lbs
DC4047/0,,0,lbs
DC4047/0,11490,0.28,lbs
DC4047/0,11490,0.37,lbs
DC4047/0,13430,0.04,lbs
DC4047/0,13430,0.29,lbs
DC4047/CL,,0,lbs
DC4047/CL,11490,0.27,lbs
DC4047/CL,11490,0.36,lbs
DC4047/CL,14809,0.05,lbs
DC4047/CL,14809,0.3,lbs
DC4047/PR,,0,lbs
DC4047/PR,11490,0.27,lbs
DC4047/PR,11490,0.36,lbs
DC4047/PR,14809,0.05,lbs
DC4047/PR,14809,0.3,lbs
DC4048/0,,0,lbs
DC4048/0,13430,0.06,lbs
DC4048/0,13430,0.36,lbs
DC4048/0,14356,0.24,lbs
DC4048/0,14356,0.32,lbs
DC4048/PR,,0,lbs
DC4048/PR,14356,0.24,lbs
DC4048/PR,14356,0.32,lbs
DC4048/PR,14809,0.06,lbs
DC4048/PR,14809,0.36,lbs
DC4050/0,,0,lbs
DC4050/0,13545,0.03,lbs
DC4050/0,14755,0.51,lbs
DC4050/0,14767,0.45,lbs
DFF200J/0,,0,lbs
DFF200J/0,14278,1,lbs
DFF200J/20,,0,lbs
DFF200J/20,14278,1,lbs
DFF3793/N,,0,lbs
DFF3793/N,18568,1,lbs
DFF3793/N1,,0,lbs
DFF3793/N1,18663,1,lbs
DFF3793R/N,,0,lbs
DFF3793R/N,13545,0.01,lbs
DFF3793R/N,18568,0.98,lbs
DFF3793R/N1,,0,lbs
DFF3793R/N1,13545,0.01,lbs
DFF3793R/N1,18663,0.98,lbs
DFF446J/0,,0,lbs
DFF446J/0,14278,1,lbs
DFF446J/B,,0,lbs
DFF446J/B,18884,1,lbs
DFF446J/P,,0,lbs
DFF446J/P,18662,1,lbs
DFF446J/S,,0,lbs
DFF446J/S,18668,1,lbs
DFF446R/0,,0,lbs
DFF446R/0,14278,0.98,lbs
DFF446R/0,5586,0.01,lbs
DFF446R/B,,0,lbs
DFF446R/B,13545,0.01,lbs
DFF446R/B,18884,0.98,lbs
DFF446R/L,,0,lbs
DFF446R/L,13545,0.01,lbs
DFF446R/L,14278,0.98,lbs
DFF446R/LP,,0,lbs
DFF446R/LP,13545,0.01,lbs
DFF446R/LP,18662,0.98,lbs
DFF446R/S,,0,lbs
DFF446R/S,13545,0.01,lbs
DFF446R/S,18668,0.98,lbs
DFF505J/0,,0,lbs
DFF505J/0,14270,1,lbs
DFF505R/0,,0,lbs
DFF505R/0,14270,0.98,lbs
DFF505R/0,5586,0.01,lbs
DFF505R/L,,0,lbs
DFF505R/L,13545,0.01,lbs
DFF505R/L,14270,0.98,lbs
DK-2656-1/0,,0,lbs
DK-2656-1/0,13135,0.33,lbs
DK-2656-1/0,13135,0.67,lbs
DK-2832/01,,0,lbs
DK-2832/01,14275,1,lbs
DK-2832/02,,0,lbs
DK-2832/02,14275,1,lbs
DK-2832/03,,0,lbs
DK-2832/03,14275,1,lbs
DKC-1000-4/0,,0,lbs
DKC-1000-4/0,13135,0.3,lbs
DKC-1000-4/0,13135,0.7,lbs
DKC-1000-5/0,,0,lbs
DKC-1000-5/0,18234,0.21,lbs
DKC-1000-5/0,18234,0.57,lbs
DKQ4278R/0,,0,lbs
DKQ4278R/0,10654,0.63,lbs
DKQ4278R/0,12567,0.36,lbs
DKQ7278/0,,0,lbs
DKQ7278/0,12431,0.63,lbs
DKQ7278/0,12567,0.36,lbs
DKQ7278/C,,0,lbs
DKQ7278/C,12567,0.36,lbs
DKQ7278/C,14783,0.63,lbs
DKQ7278/CC,,0,lbs
DKQ7278/CC,14078,0.36,lbs
DKQ7278/CC,14783,0.63,lbs
DKQ7278/T,,0,lbs
DKQ7278/T,14078,0.36,lbs
DKQ7278/T,14783,0.63,lbs
DKQ9098/100R,,0,lbs
DKQ9098/100R,14693,0.12,lbs
DKQ9098/100R,14693,0.19,lbs
DKQ9098/100R,14693,0.25,lbs
DKQ9098/100R,14693,0.42,lbs
DKQ9098/100RC,,0,lbs
DKQ9098/100RC,11732,0.12,lbs
DKQ9098/100RC,11732,0.19,lbs
DKQ9098/100RC,11732,0.25,lbs
DKQ9098/100RC,11732,0.42,lbs
DOGBED1/1,,0,lbs
DOGBED1/1,12066,0.01,lbs
DOGBED1/1,18373,0.1,lbs
DOGBED1/1,18403,0.37,lbs
DOGBED1/1,18403,0.51,lbs
EESTR-380/1,,0,lbs
EESTR-380/1,11104,0.09,lbs
EESTR-380/1,13545,0,lbs
EESTR-380/1,18439,0.06,lbs
EESTR-380/1,18466,0.06,lbs
EESTR-380/1,18516,0.53,lbs
EESTR-380/1,18603,0.11,lbs
EXP2336/0,,0,lbs
EXP2336/0,14885,1,lbs
EXP2336/B,,0,lbs
EXP2336/B,14898,1,lbs
EXP2336/C,,0,lbs
EXP2336/C,14900,1,lbs
EXP2336/D,,0,lbs
EXP2336/D,14901,1,lbs
EXP2336/E,,0,lbs
EXP2336/E,14909,1,lbs
EXP2460/0,,0,lbs
EXP2460/0,14912,1,lbs
F18001/1,,0,lbs
F18001/1,14302,0.49,lbs
F18001/1,14302,0.5,lbs
F38832/0,,0,lbs
F38832/0,14825,0.49,lbs
F38832/0,14825,0.5,lbs
F39901/0,,0,lbs
F39901/0,13560,0.13,lbs
F39901/0,18767,0.86,lbs
F39988/0,,0,lbs
F39988/0,13545,0.08,lbs
F39988/0,18767,0.91,lbs
F42466/0,,0,lbs
F42466/0,13560,0.14,lbs
F42466/0,18956,0.86,lbs
F42467/0,,0,lbs
F42467/0,13560,0.13,lbs
F42467/0,18958,0.86,lbs
F42468/0,,0,lbs
F42468/0,13560,0.13,lbs
F42468/0,18959,0.86,lbs
F42469/0,,0,lbs
F42469/0,13560,0.14,lbs
F42469/0,18955,0.86,lbs
F42477/0,,0,lbs
F42477/0,13560,0.13,lbs
F42477/0,18957,0.86,lbs
FAB310-40/0,,0,lbs
FAB310-40/0,18659,1,lbs
FAB310-40/1,,0,lbs
FAB310-40/1,18700,1,lbs
FAB320-40/0,,0,lbs
FAB320-40/0,18659,1,lbs
FAB320-40/1,,0,lbs
FAB320-40/1,18700,1,lbs
FD0098/0,,0,lbs
FD0098/0,13545,0.16,lbs
FD0098/0,18669,0.83,lbs
FD0098/A,,0,lbs
FD0098/A,11104,0.83,lbs
FD0098/A,13545,0.16,lbs
FD0102/0,,0,lbs
FD0102/0,13560,0.13,lbs
FD0102/0,13624,0.86,lbs
FD0102/A,,0,lbs
FD0102/A,13560,0.13,lbs
FD0102/A,13624,0.86,lbs
FF 10005/0001,,0,lbs
FF 10005/0001,10024,0.19,lbs
FF 10005/0001,11697,0.02,lbs
FF 10005/0001,11759,0.03,lbs
FF 10005/0001,13250,0.29,lbs
FF 10005/0001,13250,0.3,lbs
FF 10005/0001,13565,0.15,lbs
FF 10005/0001A,,0,lbs
FF 10005/0001A,11697,0.02,lbs
FF 10005/0001A,11759,0.03,lbs
FF 10005/0001A,13250,0.29,lbs
FF 10005/0001A,13250,0.3,lbs
FF 10005/0001A,13565,0.15,lbs
FF 10005/0001A,18343,0.19,lbs
FF 10005/0002,,0,lbs
FF 10005/0002,10024,0.19,lbs
FF 10005/0002,11697,0.02,lbs
FF 10005/0002,11759,0.03,lbs
FF 10005/0002,13527,0.29,lbs
FF 10005/0002,13527,0.3,lbs
FF 10005/0002,13565,0.15,lbs
FF 10005/0002A,,0,lbs
FF 10005/0002A,11697,0.02,lbs
FF 10005/0002A,11759,0.03,lbs
FF 10005/0002A,13527,0.29,lbs
FF 10005/0002A,13527,0.3,lbs
FF 10005/0002A,13565,0.15,lbs
FF 10005/0002A,18343,0.19,lbs
FF 10005/0003,,0,lbs
FF 10005/0003,10024,0.19,lbs
FF 10005/0003,11697,0.02,lbs
FF 10005/0003,11759,0.03,lbs
FF 10005/0003,13258,0.29,lbs
FF 10005/0003,13258,0.3,lbs
FF 10005/0003,13407,0.15,lbs
FF 10005/0004,,0,lbs
FF 10005/0004,10024,0.19,lbs
FF 10005/0004,11697,0.02,lbs
FF 10005/0004,11759,0.03,lbs
FF 10005/0004,13258,0.29,lbs
FF 10005/0004,13258,0.3,lbs
FF 10005/0004,13567,0.15,lbs
FF 10005/0004A,,0,lbs
FF 10005/0004A,11697,0.02,lbs
FF 10005/0004A,11759,0.03,lbs
FF 10005/0004A,13258,0.29,lbs
FF 10005/0004A,13258,0.3,lbs
FF 10005/0004A,13567,0.15,lbs
FF 10005/0004A,18343,0.19,lbs
FF 10008/0002,,0,lbs
FF 10008/0002,10024,0.32,lbs
FF 10008/0002,11697,0.01,lbs
FF 10008/0002,11759,0.02,lbs
FF 10008/0002,13649,0.13,lbs
FF 10008/0002,14587,0.24,lbs
FF 10008/0002,14587,0.25,lbs
FF 10008/0003,,0,lbs
FF 10008/0003,10024,0.32,lbs
FF 10008/0003,11697,0.01,lbs
FF 10008/0003,11759,0.02,lbs
FF 10008/0003,13566,0.13,lbs
FF 10008/0003,14589,0.24,lbs
FF 10008/0003,14589,0.25,lbs
FF 10008/0003A,,0,lbs
FF 10008/0003A,11697,0.01,lbs
FF 10008/0003A,11759,0.02,lbs
FF 10008/0003A,13566,0.13,lbs
FF 10008/0003A,14589,0.24,lbs
FF 10008/0003A,14589,0.25,lbs
FF 10008/0003A,18536,0.32,lbs
FF 10008/0003B,,0,lbs
FF 10008/0003B,11697,0.01,lbs
FF 10008/0003B,11759,0.02,lbs
FF 10008/0003B,13566,0.13,lbs
FF 10008/0003B,14589,0.24,lbs
FF 10008/0003B,14589,0.25,lbs
FF 10008/0003B,18343,0.32,lbs
FF 10008/0004,,0,lbs
FF 10008/0004,10024,0.32,lbs
FF 10008/0004,11697,0.01,lbs
FF 10008/0004,11759,0.02,lbs
FF 10008/0004,13259,0.24,lbs
FF 10008/0004,13259,0.25,lbs
FF 10008/0004,14595,0.13,lbs
FF 10008/0004A,,0,lbs
FF 10008/0004A,11697,0.01,lbs
FF 10008/0004A,11759,0.02,lbs
FF 10008/0004A,13259,0.24,lbs
FF 10008/0004A,13259,0.25,lbs
FF 10008/0004A,14595,0.13,lbs
FF 10008/0004A,18536,0.32,lbs
FF 10008/0004B,,0,lbs
FF 10008/0004B,11697,0.01,lbs
FF 10008/0004B,11759,0.02,lbs
FF 10008/0004B,13259,0.24,lbs
FF 10008/0004B,13259,0.25,lbs
FF 10008/0004B,14595,0.13,lbs
FF 10008/0004B,18343,0.32,lbs
FF 10008/0005,,0,lbs
FF 10008/0005,10024,0.32,lbs
FF 10008/0005,11697,0.01,lbs
FF 10008/0005,11759,0.02,lbs
FF 10008/0005,13647,0.13,lbs
FF 10008/0005,14585,0.24,lbs
FF 10008/0005,14585,0.25,lbs
FF 10008/0005A,,0,lbs
FF 10008/0005A,10024,0.32,lbs
FF 10008/0005A,11697,0.01,lbs
FF 10008/0005A,11759,0.02,lbs
FF 10008/0005A,14585,0.24,lbs
FF 10008/0005A,14585,0.25,lbs
FF 10008/0005A,14674,0.13,lbs
FF 10008/0005B,,0,lbs
FF 10008/0005B,11697,0.01,lbs
FF 10008/0005B,11759,0.02,lbs
FF 10008/0005B,14585,0.24,lbs
FF 10008/0005B,14585,0.25,lbs
FF 10008/0005B,14674,0.13,lbs
FF 10008/0005B,18536,0.32,lbs
FF 10008/0005C,,0,lbs
FF 10008/0005C,11697,0.01,lbs
FF 10008/0005C,11759,0.02,lbs
FF 10008/0005C,14585,0.24,lbs
FF 10008/0005C,14585,0.25,lbs
FF 10008/0005C,14674,0.13,lbs
FF 10008/0005C,18343,0.32,lbs
FF 10008/0006,,0,lbs
FF 10008/0006,10024,0.32,lbs
FF 10008/0006,11697,0.01,lbs
FF 10008/0006,11759,0.02,lbs
FF 10008/0006,14590,0.24,lbs
FF 10008/0006,14590,0.25,lbs
FF 10008/0006,14594,0.13,lbs
FF 10008/0007,,0,lbs
FF 10008/0007,10024,0.32,lbs
FF 10008/0007,11697,0.01,lbs
FF 10008/0007,11759,0.02,lbs
FF 10008/0007,13565,0.13,lbs
FF 10008/0007,14187,0.24,lbs
FF 10008/0007,14187,0.25,lbs
FF 10008/0008,,0,lbs
FF 10008/0008,10024,0.32,lbs
FF 10008/0008,11697,0.01,lbs
FF 10008/0008,11759,0.02,lbs
FF 10008/0008,13527,0.24,lbs
FF 10008/0008,13572,0.13,lbs
FF 10008/0008,14088,0.25,lbs
FF 10008/0008A,,0,lbs
FF 10008/0008A,11697,0.01,lbs
FF 10008/0008A,11759,0.02,lbs
FF 10008/0008A,13527,0.24,lbs
FF 10008/0008A,13572,0.13,lbs
FF 10008/0008A,14088,0.25,lbs
FF 10008/0008A,18343,0.32,lbs
FF 10008/0009,,0,lbs
FF 10008/0009,10024,0.32,lbs
FF 10008/0009,11697,0.01,lbs
FF 10008/0009,11759,0.02,lbs
FF 10008/0009,14517,0.24,lbs
FF 10008/0009,14517,0.25,lbs
FF 10008/0009,14597,0.13,lbs
FF 10008/0010,,0,lbs
FF 10008/0010,10024,0.32,lbs
FF 10008/0010,11697,0.01,lbs
FF 10008/0010,11759,0.02,lbs
FF 10008/0010,13258,0.24,lbs
FF 10008/0010,13258,0.25,lbs
FF 10008/0010,14596,0.13,lbs
FF 10008/0010A,,0,lbs
FF 10008/0010A,11697,0.01,lbs
FF 10008/0010A,11759,0.02,lbs
FF 10008/0010A,13258,0.24,lbs
FF 10008/0010A,13258,0.25,lbs
FF 10008/0010A,14596,0.13,lbs
FF 10008/0010A,18536,0.32,lbs
FF 10008/0010B,,0,lbs
FF 10008/0010B,11697,0.01,lbs
FF 10008/0010B,11759,0.02,lbs
FF 10008/0010B,13258,0.24,lbs
FF 10008/0010B,13258,0.25,lbs
FF 10008/0010B,14596,0.13,lbs
FF 10008/0010B,18343,0.32,lbs
FF 10008/0011,,0,lbs
FF 10008/0011,10024,0.32,lbs
FF 10008/0011,11697,0.01,lbs
FF 10008/0011,11759,0.02,lbs
FF 10008/0011,14586,0.24,lbs
FF 10008/0011,14586,0.25,lbs
FF 10008/0011,14593,0.13,lbs
FF 10008/0011A,,0,lbs
FF 10008/0011A,11697,0.01,lbs
FF 10008/0011A,11759,0.02,lbs
FF 10008/0011A,14586,0.24,lbs
FF 10008/0011A,14586,0.25,lbs
FF 10008/0011A,14593,0.13,lbs
FF 10008/0011A,18536,0.32,lbs
FF 10008/0011B,,0,lbs
FF 10008/0011B,11697,0.01,lbs
FF 10008/0011B,11759,0.02,lbs
FF 10008/0011B,14586,0.24,lbs
FF 10008/0011B,14586,0.25,lbs
FF 10008/0011B,14593,0.13,lbs
FF 10008/0011B,18343,0.32,lbs
FF 10008/0012,,0,lbs
FF 10008/0012,10024,0.32,lbs
FF 10008/0012,11697,0.01,lbs
FF 10008/0012,11759,0.02,lbs
FF 10008/0012,14087,0.24,lbs
FF 10008/0012,14189,0.25,lbs
FF 10008/0012,14593,0.13,lbs
FF 10008/0012A,,0,lbs
FF 10008/0012A,11697,0.01,lbs
FF 10008/0012A,11759,0.02,lbs
FF 10008/0012A,14087,0.24,lbs
FF 10008/0012A,14189,0.25,lbs
FF 10008/0012A,14593,0.13,lbs
